client_id,full_name,client_tier,transaction_date,amount_usd,cumulative_inflows
64,Zachary Wallace,VHNW,2024-04-28,644073.13,3381593.46
64,Zachary Wallace,VHNW,2025-05-26,803508.95,4185102.41
64,Zachary Wallace,VHNW,2025-06-14,562367.58,4747469.99
64,Zachary Wallace,VHNW,2025-07-11,597107.92,5344577.91
64,Zachary Wallace,VHNW,2025-08-25,449907.28,5794485.19
65,Crystal Stone,VHNW,2021-12-26,194762.86,194762.86
65,Crystal Stone,VHNW,2022-01-06,150994.76,345757.62
65,Crystal Stone,VHNW,2022-06-22,354621.88,700379.5
65,Crystal Stone,VHNW,2022-10-25,138425.28,838804.78
65,Crystal Stone,VHNW,2022-11-13,152117.13,990921.91
65,Crystal Stone,VHNW,2023-03-11,86104.65,1077026.56
65,Crystal Stone,VHNW,2023-08-08,342918.58,1419945.14
65,Crystal Stone,VHNW,2023-09-11,113958.73,1533903.87
65,Crystal Stone,VHNW,2023-09-29,173486.68,1707390.55
65,Crystal Stone,VHNW,2024-03-09,117453.95,1824844.5
65,Crystal Stone,VHNW,2024-04-21,203892.48,2028736.98
65,Crystal Stone,VHNW,2024-06-04,160100.23,2188837.21
65,Crystal Stone,VHNW,2024-06-14,180102.85,2368940.06
65,Crystal Stone,VHNW,2024-06-30,47076.72,2416016.78
65,Crystal Stone,VHNW,2024-07-05,42906.08,2458922.86
65,Crystal Stone,VHNW,2024-07-05,40638.69,2499561.55
65,Crystal Stone,VHNW,2024-07-22,45405.15,2544966.7
65,Crystal Stone,VHNW,2024-08-23,39024.13,2583990.83
65,Crystal Stone,VHNW,2024-09-03,40235.57,2624226.4
65,Crystal Stone,VHNW,2024-09-30,46202.15,2670428.55
65,Crystal Stone,VHNW,2024-10-12,48884.92,2719313.47
65,Crystal Stone,VHNW,2025-01-05,48704.29,2768017.76
65,Crystal Stone,VHNW,2025-02-20,47228.94,2815246.7
65,Crystal Stone,VHNW,2025-03-05,48083.61,2863330.31
65,Crystal Stone,VHNW,2025-03-26,191292.78,3054623.09
65,Crystal Stone,VHNW,2025-04-09,38190.75,3092813.84
65,Crystal Stone,VHNW,2025-04-12,38907.22,3131721.06
65,Crystal Stone,VHNW,2025-05-07,147437.27,3279158.33
65,Crystal Stone,VHNW,2025-05-23,39510.73,3318669.06
65,Crystal Stone,VHNW,2025-05-28,225270.94,3543940.0
65,Crystal Stone,VHNW,2025-06-17,39887.45,3583827.45
65,Crystal Stone,VHNW,2025-06-25,49855.88,3633683.33
65,Crystal Stone,VHNW,2025-09-15,42141.0,3675824.33
65,Crystal Stone,VHNW,2025-10-26,348211.54,4024035.87
65,Crystal Stone,VHNW,2025-11-10,244784.38,4268820.25
66,Monica Ritter,HNW,2020-09-07,256319.95,256319.95
66,Monica Ritter,HNW,2020-12-22,134220.75,390540.7
66,Monica Ritter,HNW,2021-02-01,207747.31,598288.01
66,Monica Ritter,HNW,2021-09-11,176667.03,774955.04
66,Monica Ritter,HNW,2022-10-02,175052.54,950007.58
66,Monica Ritter,HNW,2023-01-03,154981.76,1104989.34
66,Monica Ritter,HNW,2023-04-07,108754.48,1213743.82
66,Monica Ritter,HNW,2023-07-05,123749.76,1337493.58
66,Monica Ritter,HNW,2023-12-13,266869.71,1604363.29
66,Monica Ritter,HNW,2024-03-10,86664.81,1691028.1
66,Monica Ritter,HNW,2024-04-25,167015.06,1858043.16
66,Monica Ritter,HNW,2024-08-23,213559.14,2071602.3
66,Monica Ritter,HNW,2024-09-28,255418.12,2327020.42
66,Monica Ritter,HNW,2025-06-27,173808.88,2500829.3
66,Monica Ritter,HNW,2025-08-17,132379.03,2633208.33
66,Monica Ritter,HNW,2025-09-17,62429.71,2695638.04
67,Christopher Graves,HNW,2025-08-25,148643.13,148643.13
67,Christopher Graves,HNW,2025-10-09,116882.37,265525.5
67,Christopher Graves,HNW,2025-12-18,334747.08,600272.58
68,Micheal Reyes,VHNW,2025-08-12,22780.87,22780.87
68,Micheal Reyes,VHNW,2025-08-27,138809.61,161590.48
68,Micheal Reyes,VHNW,2025-09-15,48091.18,209681.66
68,Micheal Reyes,VHNW,2025-10-05,36198.53,245880.19
68,Micheal Reyes,VHNW,2025-10-12,45297.06,291177.25
68,Micheal Reyes,VHNW,2025-10-14,32010.08,323187.33
68,Micheal Reyes,VHNW,2025-10-19,25754.92,348942.25
68,Micheal Reyes,VHNW,2025-11-14,28455.72,377397.97
68,Micheal Reyes,VHNW,2025-11-20,48760.64,426158.61
68,Micheal Reyes,VHNW,2025-12-14,426903.65,853062.26
69,Katherine Taylor,HNW,2025-03-04,260355.88,260355.88
69,Katherine Taylor,HNW,2025-04-01,327201.27,587557.15
69,Katherine Taylor,HNW,2025-04-01,145726.64,733283.79
69,Katherine Taylor,HNW,2025-04-12,297940.68,1031224.47
69,Katherine Taylor,HNW,2025-05-08,298878.24,1330102.71
69,Katherine Taylor,HNW,2025-05-25,243618.4,1573721.11
69,Katherine Taylor,HNW,2025-06-03,55289.49,1629010.6
69,Katherine Taylor,HNW,2025-07-15,128391.73,1757402.33
69,Katherine Taylor,HNW,2025-08-12,273540.91,2030943.24
69,Katherine Taylor,HNW,2025-09-21,227714.99,2258658.23
69,Katherine Taylor,HNW,2025-10-14,183964.52,2442622.75
69,Katherine Taylor,HNW,2025-11-13,218363.08,2660985.83
69,Katherine Taylor,HNW,2025-12-29,83715.63,2744701.46
70,Linda Hernandez,UHNW,2025-10-26,933379.58,933379.58
70,Linda Hernandez,UHNW,2025-10-31,1103670.7,2037050.28
70,Linda Hernandez,UHNW,2025-11-07,401107.12,2438157.4
70,Linda Hernandez,UHNW,2025-11-20,586809.91,3024967.31
70,Linda Hernandez,UHNW,2025-11-27,896238.2,3921205.51
70,Linda Hernandez,UHNW,2025-12-05,820736.15,4741941.66
70,Linda Hernandez,UHNW,2025-12-19,284704.86,5026646.52
70,Linda Hernandez,UHNW,2025-12-28,501735.63,5528382.15
70,Linda Hernandez,UHNW,2025-12-28,3510304.02,9038686.17
70,Linda Hernandez,UHNW,2025-12-29,2206844.21,11245530.38
70,Linda Hernandez,UHNW,2025-12-30,125505.51,11371035.89
70,Linda Hernandez,UHNW,2025-12-30,590681.81,11961717.7
71,Stephen Walker,VHNW,2023-01-26,626525.31,626525.31
71,Stephen Walker,VHNW,2023-04-19,321561.64,948086.95
71,Stephen Walker,VHNW,2023-07-21,209765.92,1157852.87
71,Stephen Walker,VHNW,2023-09-24,244794.02,1402646.89
71,Stephen Walker,VHNW,2023-10-20,257127.27,1659774.16
71,Stephen Walker,VHNW,2024-05-21,506636.83,2166410.99
71,Stephen Walker,VHNW,2024-07-10,240221.12,2406632.11
71,Stephen Walker,VHNW,2024-09-03,226623.95,2633256.06
71,Stephen Walker,VHNW,2024-10-29,532553.61,3165809.67
71,Stephen Walker,VHNW,2024-12-01,615884.2,3781693.87
71,Stephen Walker,VHNW,2024-12-20,677959.69,4459653.56
71,Stephen Walker,VHNW,2024-12-31,249546.26,4709199.82
71,Stephen Walker,VHNW,2025-02-21,398097.82,5107297.64
71,Stephen Walker,VHNW,2025-04-01,148336.58,5255634.22
71,Stephen Walker,VHNW,2025-04-07,183735.72,5439369.94
71,Stephen Walker,VHNW,2025-05-06,133745.51,5573115.45
71,Stephen Walker,VHNW,2025-05-27,324338.24,5897453.69
71,Stephen Walker,VHNW,2025-05-31,96583.42,5994037.11
71,Stephen Walker,VHNW,2025-06-03,157417.6,6151454.71
71,Stephen Walker,VHNW,2025-06-15,113004.27,6264458.98
71,Stephen Walker,VHNW,2025-06-24,66756.52,6331215.5
71,Stephen Walker,VHNW,2025-06-27,306653.89,6637869.39
71,Stephen Walker,VHNW,2025-08-07,200634.79,6838504.18
71,Stephen Walker,VHNW,2025-08-22,290721.51,7129225.69
71,Stephen Walker,VHNW,2025-09-03,109975.53,7239201.22
71,Stephen Walker,VHNW,2025-09-09,591585.37,7830786.59
71,Stephen Walker,VHNW,2025-09-28,114450.34,7945236.93
71,Stephen Walker,VHNW,2025-10-02,131328.6,8076565.53
71,Stephen Walker,VHNW,2025-10-19,271565.84,8348131.37
71,Stephen Walker,VHNW,2025-10-22,291947.45,8640078.82
71,Stephen Walker,VHNW,2025-10-23,183869.13,8823947.95
71,Stephen Walker,VHNW,2025-10-24,151698.14,8975646.09
71,Stephen Walker,VHNW,2025-11-25,215352.59,9190998.68
71,Stephen Walker,VHNW,2025-11-30,296951.24,9487949.92
71,Stephen Walker,VHNW,2025-12-29,536437.09,10024387.01
72,Helen Gomez,HNW,2021-02-28,127236.08,127236.08
72,Helen Gomez,HNW,2021-03-17,186279.78,313515.86
72,Helen Gomez,HNW,2021-05-31,129206.11,442721.97
72,Helen Gomez,HNW,2021-09-17,359101.6,801823.57
72,Helen Gomez,HNW,2021-11-06,275812.65,1077636.22
72,Helen Gomez,HNW,2022-08-06,251767.48,1329403.7
72,Helen Gomez,HNW,2022-08-29,205866.04,1535269.74
72,Helen Gomez,HNW,2022-11-18,300872.48,1836142.22
72,Helen Gomez,HNW,2024-09-28,91991.67,1928133.89
72,Helen Gomez,HNW,2025-11-30,195023.5,2123157.39
73,Timothy Joseph,VHNW,2024-03-30,1198473.53,1198473.53
73,Timothy Joseph,VHNW,2024-04-10,450060.92,1648534.45
73,Timothy Joseph,VHNW,2024-08-03,1459809.02,3108343.47
73,Timothy Joseph,VHNW,2024-08-07,757473.26,3865816.73
73,Timothy Joseph,VHNW,2024-09-08,1840591.64,5706408.37
73,Timothy Joseph,VHNW,2024-10-23,1749501.18,7455909.55
73,Timothy Joseph,VHNW,2024-11-01,537722.8,7993632.35
73,Timothy Joseph,VHNW,2025-02-09,1359505.43,9353137.78
73,Timothy Joseph,VHNW,2025-02-20,150827.53,9503965.31
73,Timothy Joseph,VHNW,2025-03-02,109543.16,9613508.47
73,Timothy Joseph,VHNW,2025-04-19,394138.62,10007647.09
73,Timothy Joseph,VHNW,2025-04-20,141733.38,10149380.47
73,Timothy Joseph,VHNW,2025-05-04,86069.46,10235449.93
73,Timothy Joseph,VHNW,2025-06-05,1409949.17,11645399.1
73,Timothy Joseph,VHNW,2025-06-23,1812886.02,13458285.12
73,Timothy Joseph,VHNW,2025-07-13,160394.57,13618679.69
73,Timothy Joseph,VHNW,2025-08-10,1747908.62,15366588.31
73,Timothy Joseph,VHNW,2025-09-30,1927631.63,17294219.94
73,Timothy Joseph,VHNW,2025-10-02,964746.3,18258966.24
74,Clayton Berry,HNW,2021-11-24,172786.39,172786.39
74,Clayton Berry,HNW,2022-08-29,101201.17,273987.56
74,Clayton Berry,HNW,2023-02-14,142701.01,416688.57
74,Clayton Berry,HNW,2023-05-14,169599.57,586288.14
74,Clayton Berry,HNW,2023-10-31,199820.68,786108.82
74,Clayton Berry,HNW,2023-12-14,151033.47,937142.29
74,Clayton Berry,HNW,2024-06-06,118701.29,1055843.58
74,Clayton Berry,HNW,2025-03-09,151316.92,1207160.5
75,Kathy Gomez,VHNW,2019-05-02,720128.66,720128.66
75,Kathy Gomez,VHNW,2019-11-22,616814.45,1336943.11
75,Kathy Gomez,VHNW,2020-05-17,594162.51,1931105.62
75,Kathy Gomez,VHNW,2021-03-21,105946.55,2037052.17
75,Kathy Gomez,VHNW,2021-04-20,202203.68,2239255.85
75,Kathy Gomez,VHNW,2021-09-24,263839.71,2503095.56
75,Kathy Gomez,VHNW,2022-01-26,604382.92,3107478.48
75,Kathy Gomez,VHNW,2022-02-03,129436.0,3236914.48
75,Kathy Gomez,VHNW,2022-02-14,75004.27,3311918.75
75,Kathy Gomez,VHNW,2022-04-10,693399.88,4005318.63
75,Kathy Gomez,VHNW,2022-04-28,110293.64,4115612.27
75,Kathy Gomez,VHNW,2022-05-18,177208.92,4292821.19
75,Kathy Gomez,VHNW,2022-05-31,163448.02,4456269.21
75,Kathy Gomez,VHNW,2022-08-03,1182400.77,5638669.98
75,Kathy Gomez,VHNW,2022-08-12,192137.29,5830807.27
75,Kathy Gomez,VHNW,2022-11-11,1233853.15,7064660.42
75,Kathy Gomez,VHNW,2023-01-11,182708.0,7247368.42
75,Kathy Gomez,VHNW,2023-01-25,534132.48,7781500.9
75,Kathy Gomez,VHNW,2023-02-22,665936.7,8447437.6
75,Kathy Gomez,VHNW,2023-04-11,55876.98,8503314.58
75,Kathy Gomez,VHNW,2023-05-12,1082927.15,9586241.73
75,Kathy Gomez,VHNW,2023-05-20,1397222.94,10983464.67
75,Kathy Gomez,VHNW,2023-11-23,165420.66,11148885.33
75,Kathy Gomez,VHNW,2024-01-07,115688.9,11264574.23
75,Kathy Gomez,VHNW,2024-03-09,264769.38,11529343.61
75,Kathy Gomez,VHNW,2024-07-20,156146.74,11685490.35
75,Kathy Gomez,VHNW,2024-08-07,688092.81,12373583.16
75,Kathy Gomez,VHNW,2024-11-29,155342.04,12528925.2
75,Kathy Gomez,VHNW,2025-01-21,89149.4,12618074.6
75,Kathy Gomez,VHNW,2025-02-01,598604.02,13216678.62
75,Kathy Gomez,VHNW,2025-08-14,349012.22,13565690.84
75,Kathy Gomez,VHNW,2025-09-13,338083.21,13903774.05
75,Kathy Gomez,VHNW,2025-10-17,56883.07,13960657.12
75,Kathy Gomez,VHNW,2025-12-18,979402.03,14940059.15
75,Kathy Gomez,VHNW,2025-12-26,203337.13,15143396.28
76,James Mcintyre,HNW,2024-01-19,291700.77,291700.77
76,James Mcintyre,HNW,2024-08-06,229860.88,521561.65
76,James Mcintyre,HNW,2025-01-12,99768.52,621330.17
76,James Mcintyre,HNW,2025-01-22,285365.79,906695.96
77,Rebecca Hernandez,HNW,2020-08-07,204172.59,204172.59
77,Rebecca Hernandez,HNW,2023-03-20,127803.57,331976.16
77,Rebecca Hernandez,HNW,2025-09-21,195246.02,527222.18
78,Cody Harrison,HNW,2025-07-18,148095.61,148095.61
78,Cody Harrison,HNW,2025-07-28,225953.18,374048.79
78,Cody Harrison,HNW,2025-08-26,191995.85,566044.64
78,Cody Harrison,HNW,2025-10-18,58199.03,624243.67
78,Cody Harrison,HNW,2025-11-03,322482.04,946725.71
78,Cody Harrison,HNW,2025-11-18,190460.12,1137185.83
78,Cody Harrison,HNW,2025-11-27,123639.22,1260825.05
79,Michael Jones,VHNW,2020-08-30,68738.1,68738.1
79,Michael Jones,VHNW,2021-01-12,83471.39,152209.49
79,Michael Jones,VHNW,2021-02-25,96399.14,248608.63
79,Michael Jones,VHNW,2022-12-21,79907.92,328516.55
79,Michael Jones,VHNW,2023-01-13,420158.03,748674.58
79,Michael Jones,VHNW,2023-01-30,363044.86,1111719.44
79,Michael Jones,VHNW,2023-03-18,52222.76,1163942.2
79,Michael Jones,VHNW,2023-06-14,88625.08,1252567.28
79,Michael Jones,VHNW,2023-10-22,235781.81,1488349.09
79,Michael Jones,VHNW,2023-11-05,257162.96,1745512.05
79,Michael Jones,VHNW,2024-02-12,262083.0,2007595.05
79,Michael Jones,VHNW,2024-03-01,87382.07,2094977.12
79,Michael Jones,VHNW,2024-03-15,352231.99,2447209.11
79,Michael Jones,VHNW,2024-05-27,59444.06,2506653.17
79,Michael Jones,VHNW,2024-10-08,153329.6,2659982.77
79,Michael Jones,VHNW,2024-11-25,109981.93,2769964.7
79,Michael Jones,VHNW,2025-03-02,113207.9,2883172.6
79,Michael Jones,VHNW,2025-04-30,152550.4,3035723.0
79,Michael Jones,VHNW,2025-06-19,148678.01,3184401.01
79,Michael Jones,VHNW,2025-07-18,337774.16,3522175.17
79,Michael Jones,VHNW,2025-08-15,234731.28,3756906.45
79,Michael Jones,VHNW,2025-11-09,321243.1,4078149.55
80,Blake Jones,VHNW,2022-02-17,106588.61,106588.61
80,Blake Jones,VHNW,2022-07-16,80683.68,187272.29
80,Blake Jones,VHNW,2022-09-16,125146.57,312418.86
80,Blake Jones,VHNW,2023-01-09,85769.8,398188.66
80,Blake Jones,VHNW,2023-02-05,129851.62,528040.28
80,Blake Jones,VHNW,2023-02-28,191304.66,719344.94
80,Blake Jones,VHNW,2023-03-16,51686.64,771031.58
80,Blake Jones,VHNW,2023-04-15,54985.44,826017.02
80,Blake Jones,VHNW,2023-04-18,60181.26,886198.28
80,Blake Jones,VHNW,2023-05-20,80709.36,966907.64
80,Blake Jones,VHNW,2023-05-21,89839.48,1056747.12
80,Blake Jones,VHNW,2023-06-23,124423.44,1181170.56
80,Blake Jones,VHNW,2023-08-01,51376.2,1232546.76
80,Blake Jones,VHNW,2023-11-03,301023.64,1533570.4
80,Blake Jones,VHNW,2023-12-02,69305.93,1602876.33
80,Blake Jones,VHNW,2023-12-11,149133.0,1752009.33
80,Blake Jones,VHNW,2024-06-24,95109.0,1847118.33
80,Blake Jones,VHNW,2024-12-10,71136.85,1918255.18
80,Blake Jones,VHNW,2024-12-11,229129.66,2147384.84
80,Blake Jones,VHNW,2024-12-16,77176.11,2224560.95
80,Blake Jones,VHNW,2025-04-14,69501.66,2294062.61
80,Blake Jones,VHNW,2025-04-17,61866.78,2355929.39
80,Blake Jones,VHNW,2025-06-22,71832.45,2427761.84
80,Blake Jones,VHNW,2025-07-08,57304.8,2485066.64
80,Blake Jones,VHNW,2025-08-04,50850.2,2535916.84
80,Blake Jones,VHNW,2025-10-10,53312.84,2589229.68
80,Blake Jones,VHNW,2025-11-14,63195.19,2652424.87
80,Blake Jones,VHNW,2025-11-30,59059.62,2711484.49
80,Blake Jones,VHNW,2025-12-13,197855.85,2909340.34
81,Jennifer Reed,HNW,2025-07-27,328029.77,328029.77
81,Jennifer Reed,HNW,2025-10-01,221529.01,549558.78
81,Jennifer Reed,HNW,2025-10-03,181089.58,730648.36
81,Jennifer Reed,HNW,2025-12-20,214581.8,945230.16
82,Christopher Johnson,HNW,2025-12-21,96097.69,96097.69
82,Christopher Johnson,HNW,2025-12-23,141659.41,237757.1
82,Christopher Johnson,HNW,2025-12-29,90786.88,328543.98
82,Christopher Johnson,HNW,2025-12-29,140928.1,469472.08
82,Christopher Johnson,HNW,2025-12-30,145060.7,614532.78
82,Christopher Johnson,HNW,2025-12-31,143745.44,758278.22
82,Christopher Johnson,HNW,2025-12-31,151790.93,910069.15
83,Selena Rodriguez,HNW,2021-08-17,312229.04,312229.04
83,Selena Rodriguez,HNW,2021-08-30,144105.79,456334.83
83,Selena Rodriguez,HNW,2021-10-31,339858.34,796193.17
83,Selena Rodriguez,HNW,2021-11-15,59239.24,855432.41
83,Selena Rodriguez,HNW,2022-02-07,235156.8,1090589.21
83,Selena Rodriguez,HNW,2022-05-12,282973.55,1373562.76
83,Selena Rodriguez,HNW,2023-03-26,358352.78,1731915.54
83,Selena Rodriguez,HNW,2023-03-27,218273.35,1950188.89
83,Selena Rodriguez,HNW,2023-04-21,304044.86,2254233.75
83,Selena Rodriguez,HNW,2023-05-12,96522.73,2350756.48
83,Selena Rodriguez,HNW,2023-05-24,334947.93,2685704.41
83,Selena Rodriguez,HNW,2023-10-15,189854.65,2875559.06
83,Selena Rodriguez,HNW,2024-01-15,143852.82,3019411.88
83,Selena Rodriguez,HNW,2024-04-08,267551.0,3286962.88
83,Selena Rodriguez,HNW,2024-11-27,181129.03,3468091.91
83,Selena Rodriguez,HNW,2025-04-09,129940.97,3598032.88
83,Selena Rodriguez,HNW,2025-05-10,132068.63,3730101.51
83,Selena Rodriguez,HNW,2025-08-21,231549.34,3961650.85
84,Stephanie Graves,HNW,2022-08-20,133855.84,133855.84
84,Stephanie Graves,HNW,2023-01-01,72254.8,206110.64
84,Stephanie Graves,HNW,2023-02-25,171556.18,377666.82
84,Stephanie Graves,HNW,2023-06-03,170400.11,548066.93
84,Stephanie Graves,HNW,2023-12-04,214525.46,762592.39
84,Stephanie Graves,HNW,2024-09-14,119013.33,881605.72
84,Stephanie Graves,HNW,2024-11-26,102800.35,984406.07
85,Raymond Williamson,HNW,2025-11-13,98203.98,98203.98
85,Raymond Williamson,HNW,2025-11-17,155940.88,254144.86
85,Raymond Williamson,HNW,2025-11-17,87766.46,341911.32
85,Raymond Williamson,HNW,2025-11-18,142254.18,484165.5
85,Raymond Williamson,HNW,2025-11-19,74472.5,558638.0
85,Raymond Williamson,HNW,2025-11-22,167305.69,725943.69
85,Raymond Williamson,HNW,2025-11-26,94368.52,820312.21
85,Raymond Williamson,HNW,2025-11-27,257666.24,1077978.45
85,Raymond Williamson,HNW,2025-11-30,72673.8,1150652.25
85,Raymond Williamson,HNW,2025-12-07,108073.89,1258726.14
85,Raymond Williamson,HNW,2025-12-08,130966.27,1389692.41
85,Raymond Williamson,HNW,2025-12-08,138861.08,1528553.49
85,Raymond Williamson,HNW,2025-12-08,50188.12,1578741.61
85,Raymond Williamson,HNW,2025-12-11,126295.49,1705037.1
85,Raymond Williamson,HNW,2025-12-13,137972.04,1843009.14
85,Raymond Williamson,HNW,2025-12-19,87174.11,1930183.25
85,Raymond Williamson,HNW,2025-12-24,156175.18,2086358.43
85,Raymond Williamson,HNW,2025-12-25,227887.66,2314246.09
85,Raymond Williamson,HNW,2025-12-30,252496.62,2566742.71
86,Phillip Murray,HNW,2020-08-13,72592.33,72592.33
86,Phillip Murray,HNW,2021-01-23,79394.05,151986.38
86,Phillip Murray,HNW,2021-04-16,97535.07,249521.45
86,Phillip Murray,HNW,2021-08-28,142270.5,391791.95
86,Phillip Murray,HNW,2021-12-31,121770.33,513562.28
86,Phillip Murray,HNW,2022-03-24,115669.02,629231.3
86,Phillip Murray,HNW,2022-07-12,123707.18,752938.48
86,Phillip Murray,HNW,2023-02-27,59467.94,812406.42
86,Phillip Murray,HNW,2023-04-08,104819.13,917225.55
86,Phillip Murray,HNW,2023-04-13,130581.87,1047807.42
86,Phillip Murray,HNW,2023-04-21,98500.7,1146308.12
86,Phillip Murray,HNW,2023-09-12,108263.03,1254571.15
86,Phillip Murray,HNW,2024-02-15,68857.12,1323428.27
86,Phillip Murray,HNW,2024-05-24,78410.05,1401838.32
86,Phillip Murray,HNW,2024-07-28,58575.66,1460413.98
86,Phillip Murray,HNW,2025-04-18,94365.84,1554779.82
86,Phillip Murray,HNW,2025-06-25,134465.1,1689244.92
87,Christopher Payne,UHNW,2023-01-29,1790618.13,1790618.13
87,Christopher Payne,UHNW,2023-02-15,803039.26,2593657.39
87,Christopher Payne,UHNW,2023-04-10,1500792.52,4094449.91
87,Christopher Payne,UHNW,2023-08-28,2164134.78,6258584.69
87,Christopher Payne,UHNW,2023-11-08,1425448.82,7684033.51
87,Christopher Payne,UHNW,2023-12-02,2057200.16,9741233.67
87,Christopher Payne,UHNW,2023-12-22,568037.92,10309271.59
87,Christopher Payne,UHNW,2024-10-10,4754776.26,15064047.85
87,Christopher Payne,UHNW,2025-01-19,1478692.46,16542740.31
87,Christopher Payne,UHNW,2025-01-27,4224766.94,20767507.25
87,Christopher Payne,UHNW,2025-03-14,2509854.8,23277362.05
87,Christopher Payne,UHNW,2025-04-07,3022102.27,26299464.32
87,Christopher Payne,UHNW,2025-05-30,1135645.13,27435109.45
87,Christopher Payne,UHNW,2025-07-26,4694770.35,32129879.8
87,Christopher Payne,UHNW,2025-07-27,1457413.08,33587292.88
87,Christopher Payne,UHNW,2025-08-18,3429610.84,37016903.72
87,Christopher Payne,UHNW,2025-10-05,1883358.45,38900262.17
87,Christopher Payne,UHNW,2025-11-07,261179.07,39161441.24
87,Christopher Payne,UHNW,2025-11-07,637349.63,39798790.87
87,Christopher Payne,UHNW,2025-11-29,313560.19,40112351.06
87,Christopher Payne,UHNW,2025-12-06,4375064.14,44487415.2
87,Christopher Payne,UHNW,2025-12-25,1243313.46,45730728.66
87,Christopher Payne,UHNW,2025-12-31,707251.71,46437980.37
88,Kathleen Gutierrez,VHNW,2024-07-04,100444.39,100444.39
88,Kathleen Gutierrez,VHNW,2024-12-15,920098.11,1020542.5
88,Kathleen Gutierrez,VHNW,2024-12-21,57144.1,1077686.6
88,Kathleen Gutierrez,VHNW,2025-02-07,693176.32,1770862.92
88,Kathleen Gutierrez,VHNW,2025-02-09,68922.33,1839785.25
88,Kathleen Gutierrez,VHNW,2025-02-19,518099.96,2357885.21
88,Kathleen Gutierrez,VHNW,2025-05-02,246451.78,2604336.99
88,Kathleen Gutierrez,VHNW,2025-05-15,653759.34,3258096.33
88,Kathleen Gutierrez,VHNW,2025-05-15,301516.04,3559612.37
88,Kathleen Gutierrez,VHNW,2025-05-18,586815.87,4146428.24
88,Kathleen Gutierrez,VHNW,2025-06-29,509922.34,4656350.58
88,Kathleen Gutierrez,VHNW,2025-07-03,659252.0,5315602.58
88,Kathleen Gutierrez,VHNW,2025-07-07,75387.52,5390990.1
88,Kathleen Gutierrez,VHNW,2025-07-12,56729.08,5447719.18
88,Kathleen Gutierrez,VHNW,2025-08-18,376157.72,5823876.9
88,Kathleen Gutierrez,VHNW,2025-08-26,452281.39,6276158.29
88,Kathleen Gutierrez,VHNW,2025-09-21,799558.91,7075717.2
88,Kathleen Gutierrez,VHNW,2025-10-03,482292.88,7558010.08
88,Kathleen Gutierrez,VHNW,2025-11-14,910530.53,8468540.61
88,Kathleen Gutierrez,VHNW,2025-12-11,747822.04,9216362.65
88,Kathleen Gutierrez,VHNW,2025-12-15,357969.52,9574332.17
88,Kathleen Gutierrez,VHNW,2025-12-18,1035318.05,10609650.22
88,Kathleen Gutierrez,VHNW,2025-12-21,695550.07,11305200.29
88,Kathleen Gutierrez,VHNW,2025-12-30,708360.1,12013560.39
89,Christopher Cain,HNW,2025-08-14,50715.72,50715.72
89,Christopher Cain,HNW,2025-09-04,93723.08,144438.8
89,Christopher Cain,HNW,2025-09-20,92777.08,237215.88
89,Christopher Cain,HNW,2025-09-26,109239.48,346455.36
89,Christopher Cain,HNW,2025-11-21,79559.04,426014.4
89,Christopher Cain,HNW,2025-12-24,112899.0,538913.4
90,Eric Peterson,VHNW,2023-05-18,509077.29,509077.29
90,Eric Peterson,VHNW,2023-09-14,386653.94,895731.23
90,Eric Peterson,VHNW,2023-11-02,336527.4,1232258.63
90,Eric Peterson,VHNW,2024-06-17,164931.14,1397189.77
90,Eric Peterson,VHNW,2025-06-16,472567.87,1869757.64
90,Eric Peterson,VHNW,2025-09-04,194948.25,2064705.89
90,Eric Peterson,VHNW,2025-09-19,301392.78,2366098.67
90,Eric Peterson,VHNW,2025-09-28,175847.36,2541946.03
90,Eric Peterson,VHNW,2025-10-02,105397.55,2647343.58
90,Eric Peterson,VHNW,2025-10-04,110604.68,2757948.26
90,Eric Peterson,VHNW,2025-10-09,372366.19,3130314.45
90,Eric Peterson,VHNW,2025-10-12,78519.26,3208833.71
90,Eric Peterson,VHNW,2025-10-17,365391.34,3574225.05
90,Eric Peterson,VHNW,2025-10-21,273940.02,3848165.07
90,Eric Peterson,VHNW,2025-11-06,289362.09,4137527.16
90,Eric Peterson,VHNW,2025-11-12,179124.31,4316651.47
90,Eric Peterson,VHNW,2025-11-30,73671.07,4390322.54
90,Eric Peterson,VHNW,2025-12-09,224592.3,4614914.84
90,Eric Peterson,VHNW,2025-12-12,146156.5,4761071.34
90,Eric Peterson,VHNW,2025-12-20,268753.05,5029824.39
91,Charles Compton,HNW,2025-07-04,204230.93,204230.93
91,Charles Compton,HNW,2025-08-30,66114.99,270345.92
91,Charles Compton,HNW,2025-09-17,92179.09,362525.01
91,Charles Compton,HNW,2025-10-12,243981.97,606506.98
91,Charles Compton,HNW,2025-10-15,151179.08,757686.06
91,Charles Compton,HNW,2025-11-03,182680.57,940366.63
91,Charles Compton,HNW,2025-11-19,87965.36,1028331.99
91,Charles Compton,HNW,2025-11-23,203911.45,1232243.44
91,Charles Compton,HNW,2025-12-25,81415.44,1313658.88
91,Charles Compton,HNW,2025-12-29,221994.54,1535653.42
92,Amy Lopez,UHNW,2024-09-06,1565132.85,1565132.85
92,Amy Lopez,UHNW,2024-10-02,1676037.17,3241170.02
